date,V36653,V36655,V36656,V36657,V36658,V36654,V1160914547,V1038100657,V36652,v1146067265,V1160914548,v1146067266,v1146067267,V1160914549,V36663,V36670,V41550172,V36660,V36661,V1210799372,V36659,V36651,V36672,V36677,V41886561,V36681,V41886562,V1210798116,V36682,V36684,V41886563,V36671
01/01/1935,0,,,,,0,,,0,,,,,,0,,0,,,,,0,0,0,0,,,,,,,0
01/02/1935,0,,,,,0,,,0,,,,,,0,,0,,,,,0,0,0,0,,,,,,,0
01/03/1935,37,,,,,115,,,152,,,,,,0,,0,,,,,269,96,18,149,,,,,,,269
01/04/1935,25,,,,,115,,,140,,,,,,0,,3,,,,,260,88,2,164,,,,,,,260
01/05/1935,22,,,,,118,,,140,,,,,,0,,0,,,,,263,75,14,167,,,,,,,263
01/06/1935,30,,,,,121,,,150,,,,,,0,,4,,,,,279,76,20,173,,,,,,,279
01/07/1935,14,,,,,81,,,95,,,,,,0,,1,,,,,298,77,44,170,,,,,,,298
01/08/1935,25,,,,,81,,,106,,,,,,0,,1,,,,,302,80,23,192,,,,,,,302
01/09/1935,23,,,,,82,,,104,,,,,,0,,3,,,,,296,85,21,184,,,,,,,296
01/10/1935,24,,,,,82,,,107,,,,,,0,,16,,,,,312,96,18,191,,,,,,,312
01/11/1935,35,,,,,86,,,121,,,,,,0,,2,,,,,318,95,28,187,,,,,,,318
01/12/1935,28,,,,,86,,,114,,,,,,0,,4,,,,,308,100,18,182,,,,,,,308
01/01/1936,22,,,,,84,,,106,,,,,,0,,2,,,,,308,88,33,179,,,,,,,308
01/02/1936,24,,,,,84,,,109,,,,,,0,,0,,,,,303,85,24,187,,,,,,,303
01/03/1936,26,,,,,84,,,111,,,,,,0,,0,,,,,303,86,21,188,,,,,,,303
01/04/1936,20,,,,,91,,,111,,,,,,0,,2,,,,,309,90,24,187,,,,,,,309
01/05/1936,27,,,,,84,,,111,,,,,,0,,3,,,,,314,93,27,185,,,,,,,314
01/06/1936,23,,,,,88,,,112,,,,,,0,,3,,,,,311,96,18,190,,,,,,,311
01/07/1936,25,,,,,87,,,112,,,,,,0,,3,,,,,313,100,19,186,,,,,,,313
01/08/1936,24,,,,,87,,,111,,,,,,0,,3,,,,,302,107,6,181,,,,,,,302
01/09/1936,36,,,,,102,,,138,,,,,,0,,3,,,,,328,128,14,174,,,,,,,328
01/10/1936,40,,,,,113,,,154,,,,,,0,,1,,,,,348,130,22,183,,,,,,,348
01/11/1936,50,,,,,119,,,169,,,,,,0,,0,,,,,373,125,17,215,,,,,,,373
01/12/1936,44,,,,,117,,,160,,,,,,0,,0,,,,,357,136,19,187,,,,,,,357
01/01/1937,44,,,,,116,,,160,,,,,,0,,0,,,,,357,124,23,197,,,,,,,357
01/02/1937,36,,,,,120,,,157,,,,,,0,,0,,,,,358,119,30,195,,,,,,,358
01/03/1937,33,,,,,120,,,153,,,,,,0,,0,,,,,371,126,37,194,,,,,,,371
01/04/1937,33,,,,,119,,,152,,,,,,0,,0,,,,,363,129,21,200,,,,,,,363
01/05/1937,30,,,,,118,,,148,,,,,,0,,0,,,,,357,131,22,191,,,,,,,357
01/06/1937,28,,,,,106,,,134,,,,,,0,,0,,,,,351,133,15,190,,,,,,,351
01/07/1937,28,,,,,103,,,131,,,,,,0,,0,,,,,352,139,17,183,,,,,,,352
01/08/1937,40,,,,,109,,,149,,,,,,0,,0,,,,,374,148,27,185,,,,,,,374
01/09/1937,51,,,,,108,,,159,,,,,,0,,0,,,,,385,162,30,179,,,,,,,385
01/10/1937,66,,,,,114,,,179,,,,,,0,,0,,,,,405,160,32,199,,,,,,,405
01/11/1937,78,,,,,114,,,192,,,,,,0,,0,,,,,416,156,28,216,,,,,,,416
01/12/1937,67,,,,,107,,,174,,,,,,0,,0,,,,,390,165,11,196,,,,,,,390
01/01/1938,60,,,,,107,,,167,,,,,,0,,0,,,,,384,153,18,199,,,,,,,384
01/02/1938,48,,,,,107,,,155,,,,,,0,,0,,,,,375,149,21,189,,,,,,,375
01/03/1938,55,,,,,106,,,162,,,,,,0,,0,,,,,385,149,26,195,,,,,,,385
01/04/1938,52,,,,,108,,,160,,,,,,0,,7,,,,,388,156,18,196,,,,,,,388
01/05/1938,54,,,,,107,,,162,,,,,,0,,0,,,,,390,155,27,189,,,,,,,390
01/06/1938,54,,,,,112,,,166,,,,,,0,,0,,,,,387,154,21,195,,,,,,,387
01/07/1938,53,,,,,116,,,169,,,,,,0,,0,,,,,382,157,15,188,,,,,,,382
01/08/1938,54,,,,,119,,,174,,,,,,0,,0,,,,,387,161,13,202,,,,,,,387
01/09/1938,80,,,,,124,,,204,,,,,,0,,0,,,,,422,175,23,212,,,,,,,422
01/10/1938,91,,,,,124,,,215,,,,,,5,,0,,,,,443,178,25,228,,,,,,,443
01/11/1938,76,,,,,120,,,196,,,,,,0,,0,,,,,428,171,30,215,,,,,,,428
01/12/1938,65,,,,,120,,,186,,,,,,0,,0,,,,,405,175,17,201,,,,,,,405
01/01/1939,58,,,,,122,,,181,,,,,,0,,0,,,,,404,161,15,215,,,,,,,404
01/02/1939,50,,,,,112,,,162,,,,,,0,,0,,,,,401,158,20,210,,,,,,,401
01/03/1939,50,,,,,109,,,160,,,,,,0,,0,,,,,404,160,20,206,,,,,,,404
01/04/1939,54,,,,,112,,,165,,,,,,0,,0,,,,,410,165,21,206,,,,,,,410
01/05/1939,54,,,,,113,,,167,,,,,,0,,0,,,,,412,166,24,205,,,,,,,412
01/06/1939,50,,,,,112,,,162,,,,,,0,,0,,,,,408,166,22,204,,,,,,,408
01/07/1939,52,,,,,112,,,164,,,,,,0,,0,,,,,420,170,29,207,,,,,,,420
01/08/1939,50,,,,,113,,,163,,,,,,0,,0,,,,,433,180,31,201,,,,,,,433
01/09/1939,87,,,,,132,,,219,,,,,,1,,0,,,,,496,212,38,221,,,,,,,496
01/10/1939,99,,,,,150,,,249,,,,,,1,,0,,,,,529,224,39,234,,,,,,,529
01/11/1939,90,,,,,156,,,246,,,,,,0,,0,,,,,538,222,52,224,,,,,,,538
01/12/1939,89,,,,,142,,,232,,,,,,0,,0,,,,,527,233,46,217,,,,,,,527
01/01/1940,84,,,,,125,,,226,,,,,,0,,0,,,,,519,213,57,220,,,,,,,519
01/02/1940,88,,,,,124,,,212,,,,,,0,,0,,,,,501,209,64,210,,,,,,,501
01/03/1940,31,,,,,167,,,198,,,,,,0,,0,,,,,494,221,48,202,,,,,,,494
01/04/1940,31,,,,,178,,,209,,,,,,0,,0,,,,,490,221,32,214,,,,,,,490
01/05/1940,76,,,,,435,,,511,,,,,,1,,0,,,,,547,230,53,238,,,,,,,547
01/06/1940,83,,,,,438,,,521,,,,,,4,,0,,,,,536,273,37,209,,,,,,,536
01/07/1940,70,,,,,446,,,516,,,,,,2,,0,,,,,531,292,24,194,,,,,,,531
01/08/1940,94,,,,,458,,,551,,,,,,1,,0,,,,,572,307,33,216,,,,,,,572
01/09/1940,92,,,,,441,,,533,,,,,,1,,32,,,,,597,332,4,231,,,,,,,597
01/10/1940,107,,,,,474,,,581,,,,,,1,,0,,,,,638,332,63,222,,,,,,,638
01/11/1940,114,,,,,472,,,586,,,,,,0,,0,,,,,679,335,84,231,,,,,,,679
01/12/1940,110,,,,,466,,,576,,,,,,0,,0,,,,,627,360,11,218,,,,,,,627
01/01/1941,98,,,,,474,,,572,,,,,,0,,0,,,,,625,344,27,226,,,,,,,625
01/02/1941,101,,,,,479,,,580,,,,,,0,,0,,,,,654,353,58,213,,,,,,,654
01/03/1941,78,,,,,448,,,526,,,,,,0,,0,,,,,612,365,17,208,,,,,,,612
01/04/1941,39,,,,,452,,,491,,,,,,0,,0,,,,,637,373,18,229,,,,,,,637
01/05/1941,57,,,,,445,,,502,,,,,,0,,0,,,,,728,380,89,240,,,,,,,728
01/06/1941,104,,,,,540,,,644,,,,,,3,,0,,,,,674,393,54,200,,,,,,,674
01/07/1941,104,,,,,557,,,660,,,,,,2,,0,,,,,676,405,33,216,,,,,,,676
01/08/1941,89,,,,,573,,,661,,,,,,2,,0,,,,,723,422,61,213,,,,,,,723
01/09/1941,80,,,,,582,,,663,,,,,,1,,0,,,,,792,435,125,208,,,,,,,792
01/10/1941,99,,,,,598,,,697,,,,,,2,,0,,,,,769,449,60,232,,,,,,,769
01/11/1941,70,,,,,587,,,657,,,,,,0,,0,,,,,791,463,53,247,,,,,,,791
01/12/1941,61,,,,,548,,,608,,,,,,0,,0,,,,,843,496,74,232,,,,,,,843
01/01/1942,73,,,,,376,,,450,,,,,,0,,0,,,,,764,479,47,201,,,,,,,764
01/02/1942,73,,,,,341,,,414,,,,,,0,,0,,,,,809,493,49,237,,,,,,,809
01/03/1942,73,,,,,523,,,596,,,,,,1,,0,,,,,892,509,119,242,,,,,,,892
01/04/1942,99,,,,,538,,,636,,,,,,0,,0,,,,,865,517,104,215,,,,,,,865
01/05/1942,113,,,,,542,,,655,,,,,,0,,0,,,,,855,529,97,186,,,,,,,855
01/06/1942,64,,,,,751,,,816,,,,,,0,,0,,,,,843,541,31,221,,,,,,,843
01/07/1942,68,,,,,772,,,840,,,,,,0,,0,,,,,910,564,26,272,,,,,,,910
01/08/1942,82,,,,,788,,,870,,,,,,0,,0,,,,,886,592,16,225,,,,,,,886
01/09/1942,75,,,,,839,,,913,,,,,,0,,0,,,,,936,625,18,246,,,,,,,936
01/10/1942,113,,,,,884,,,997,,,,,,1,,0,,,,,1019,658,19,305,,,,,,,1019
01/11/1942,89,,,,,895,,,985,,,,,,2,,0,,,,,1003,666,25,273,,,,,,,1003
01/12/1942,112,,,,,905,,,1016,,,,,,1,,0,,,,,1048,694,52,260,,,,,,,1048
01/01/1943,67,,,,,933,,,1000,,,,,,0,,0,,,,,1018,678,15,238,,,,,,,1018
01/02/1943,16,,,,,970,,,986,,,,,,0,,0,,,,,1005,692,22,258,,,,,,,1005
01/03/1943,50,,,,,979,,,1029,,,,,,0,,0,,,,,1045,719,21,261,,,,,,,1045
01/04/1943,123,,,,,1006,,,1128,,,,,,0,,0,,,,,1163,744,56,284,,,,,,,1163
01/05/1943,100,,,,,1029,,,1129,,,,,,0,,0,,,,,1165,747,47,313,,,,,,,1165
01/06/1943,93,,,,,1036,,,1130,,,,,,0,,0,,,,,1198,758,90,301,,,,,,,1198
01/07/1943,69,,,,,1065,,,1134,,,,,,0,,0,,,,,1156,776,48,295,,,,,,,1156
01/08/1943,49,,,,,1090,,,1140,,,,,,0,,0,,,,,1206,797,60,309,,,,,,,1206
01/09/1943,38,,,,,1109,,,1147,,,,,,0,,0,,,,,1197,815,36,306,,,,,,,1197
01/10/1943,113,,,,,1109,,,1221,,,,,,0,,0,,,,,1312,837,89,339,,,,,,,1312
01/11/1943,113,,,,,1151,,,1264,,,,,,0,,0,,,,,1321,845,66,361,,,,,,,1321
01/12/1943,84,,,,,1176,,,1260,,,,,,0,,0,,,,,1308,874,20,340,,,,,,,1308
01/01/1944,95,,,,,1192,,,1287,,,,,,0,,0,,,,,1312,861,35,361,,,,,,,1312
01/02/1944,84,,,,,1214,,,1298,,,,,,0,,0,,,,,1330,875,40,363,,,,,,,1330
01/03/1944,79,,,,,1266,,,1346,,,,,,0,,0,,,,,1390,898,66,359,,,,,,,1390
01/04/1944,71,,,,,1274,,,1345,,,,,,0,,0,,,,,1371,915,25,385,,,,,,,1371
01/05/1944,130,,,,,1298,,,1428,,,,,,3,,0,,,,,1452,912,102,378,,,,,,,1452
01/06/1944,96,,,,,1283,,,1380,,,,,,0,,0,,,,,1420,920,8,415,,,,,,,1420
01/07/1944,92,,,,,1312,,,1404,,,,,,0,,0,,,,,1455,942,43,415,,,,,,,1455
01/08/1944,106,,,,,1337,,,1443,,,,,,0,,0,,,,,1519,960,54,432,,,,,,,1519
01/09/1944,84,,,,,1375,,,1459,,,,,,0,,0,,,,,1527,983,22,455,,,,,,,1527
01/10/1944,125,,,,,1374,,,1498,,,,,,0,,0,10,,,,1620,1012,77,454,,,,,,,1620
01/11/1944,107,,,,,1380,,,1488,,,,,,2,,0,10,,,,1689,1008,11,437,,,,,,,1689
01/12/1944,96,,,,,1385,,,1481,,,,,,0,,0,10,,,,1687,1036,13,402,,,,,,,1687
01/01/1945,93,,,,,1412,,,1505,,,,,,0,,0,10,,,,1705,1021,23,413,,,,172,,,1705
01/02/1945,59,,,,,1428,,,1487,,,,,,0,,0,10,,,,1686,1028,28,398,,,,170,,,1686
01/03/1945,72,,,,,1463,,,1535,,,,,,0,,0,10,,,,1746,1049,19,422,,,,177,,,1746
01/04/1945,81,,,,,1478,,,1560,,,,,,0,,0,10,,,,1806,1062,40,449,,,,172,,,1806
01/05/1945,98,,,,,1504,,,1602,,,,,,2,,0,10,,,,1822,1056,34,465,,,,176,,,1822
01/06/1945,92,,,,,1542,,,1633,,,,,,0,,0,10,,,,1842,1063,44,492,,,,174,,,1842
01/07/1945,118,,,,,1475,,,1593,,,,,,0,,0,10,,,,1824,1079,58,441,,,,174,,,1824
01/08/1945,109,,,,,1507,,,1616,,,,,,0,,0,10,,,,1854,1098,33,444,,,,176,,,1854
01/09/1945,103,,,,,1518,,,1620,,,,,,0,,0,10,,,,1831,1112,40,443,,,,176,,,1831
01/10/1945,158,,,,,1541,,,1700,,,,,,0,,0,10,,,,1916,1137,51,474,,,,176,,,1916
01/11/1945,181,,,,,1616,,,1798,,,,,,5,,0,10,,,,2026,1114,159,495,,,,159,,,2026
01/12/1945,181,,,,,1664,,,1846,,,,,,0,,0,10,,,,2032,1129,153,521,,,,157,,,2032
01/01/1946,159,,,,,1667,,,1827,,,,,,0,,0,10,,,,1965,1088,187,506,,,,102,,,1965
01/02/1946,185,,,,,1656,,,1841,,,,,,0,,0,10,,,,1987,1087,202,523,,,,95,,,1987
01/03/1946,190,,,,,1662,,,1853,,,,,,0,,0,10,,,,1991,1102,149,518,,,,95,,,1991
01/04/1946,206,,,,,1692,,,1898,,,,,,0,,0,10,,,,1974,1114,183,556,,,,24,,,1974
01/05/1946,207,,,,,1561,,,1768,,,,,,0,,0,10,,,,1826,1110,87,494,,,,2,,,1826
01/06/1946,179,,,,,1577,,,1756,,,,,,0,,0,10,,,,1792,1114,58,500,,,,2,,,1792
01/07/1946,218,,,,,1597,,,1815,,,,,,0,,0,10,,,,1852,1118,69,532,,,,2,,,1852
01/08/1946,182,,,,,1603,,,1786,,,,,,0,,0,10,,,,1834,1127,69,521,,,,2,,,1834
01/09/1946,176,,,,,1604,,,1780,,,,,,0,,0,15,,,,1822,1148,27,511,,,,1,,,1822
01/10/1946,212,,,,,1608,,,1820,,,,,,0,,0,15,,,,1864,1157,37,539,,,,1,,,1864
01/11/1946,227,,,,,1658,,,1886,,,,,,0,,0,15,,,,1931,1161,64,580,,,,1,,,1931
01/12/1946,233,,,,,1670,,,1904,,,,,,0,,0,15,,,,1949,1186,60,566,,,,1,,,1949
01/01/1947,199,,,,,1715,,,1914,,,,,,0,,0,15,,,,1956,1139,150,533,,,,1,,,1956
01/02/1947,165,,,,,1744,,,1909,,,,,,0,,0,15,,,,1960,1138,216,494,,,,1,,,1960
01/03/1947,176,,,,,1726,,,1902,,,,,,0,,0,15,,,,1946,1153,160,536,,,,1,,,1946
01/04/1947,175,,,,,1761,,,1936,,,,,,4,,0,15,,,,1997,1154,196,543,,,,1,,,1997
01/05/1947,228,,,,,1626,,,1854,,,,,,0,,0,15,,,,1896,1148,179,478,,,,1,,,1896
01/06/1947,210,,,,,1570,,,1780,,,,,,0,,0,15,,,,1824,1153,106,474,,,,1,,,1824
01/07/1947,207,,,,,1597,,,1804,,,,,,0,,0,15,,,,1847,1154,124,468,,,,1,,,1847
01/08/1947,213,,,,,1649,,,1862,,,,,,0,,0,15,,,,1903,1159,134,515,,,,2,,,1903
01/09/1947,246,,,,,1586,,,1833,,,,,,0,,0,25,,,,1884,1172,128,481,,,,2,,,1884
01/10/1947,265,,,,,1670,,,1936,,,,,,0,,0,25,,,,1990,1179,143,549,,,,1,,,1990
01/11/1947,240,,,,,1620,,,1860,,,,,,0,,0,25,,,,1908,1182,84,537,,,,1,,,1908
01/12/1947,254,,,,,1627,,,1881,,,,,,0,,0,25,,,,1926,1211,69,536,,,,2,,,1926
01/01/1948,234,,,,,1561,,,1794,,,,,,0,,0,25,,,,1843,1158,45,538,,,,0,,,1843
01/02/1948,232,,,,,1568,,,1800,,,,,,0,,0,25,,,,1848,1156,61,532,,,,1,,,1848
01/03/1948,240,,,,,1552,,,1792,,,,,,0,,0,25,,,,1855,1181,42,519,,,,0,,,1855
01/04/1948,259,,,,,1633,,,1892,,,,,,0,,0,25,,,,1953,1183,58,559,,,,0,,,1953
01/05/1948,280,,,,,1675,,,1955,,,,,,0,,0,25,,,,2007,1196,136,547,,,,0,,,2007
01/06/1948,264,,,,,1680,,,1944,,,,,,0,,0,25,,,,2001,1206,138,517,,,,0,,,2001
01/07/1948,272,,,,,1646,,,1919,,,,,,0,,0,25,,,,1958,1220,119,502,,,,0,,,1958
01/08/1948,249,,,,,1684,,,1933,,,,,,0,,0,25,,,,1984,1227,105,525,,,,0,,,1984
01/09/1948,218,,,,,1755,,,1974,,,,,,0,,0,25,,,,2029,1268,87,551,,,,0,,,2029
01/10/1948,241,,,,,1780,,,2021,,,,,,0,,0,25,,,,2080,1275,110,581,,,,1,,,2080
01/11/1948,254,,,,,1762,,,2016,,,,,,0,,0,25,,,,2063,1274,86,580,,,,0,,,2063
01/12/1948,250,,,,,1763,,,2013,,,,,,0,,0,25,,,,2059,1289,98,547,,,,0,,,2059
01/01/1949,228,,,,,1768,,,1995,,,,,,0,,0,25,,,,2045,1229,142,545,,,,0,,,2045
01/02/1949,235,,,,,1746,,,1981,,,,,,0,,0,25,,,,2036,1222,178,531,,,,0,,,2036
01/03/1949,214,,,,,1685,,,1899,,,,,,0,,0,25,,,,2052,1245,63,540,,,,87,,,2052
01/04/1949,252,,,,,1770,,,2022,,,,,,0,,0,25,,,,2141,1265,115,587,,,,66,,,2141
01/05/1949,189,,,,,1796,,,1984,,,,,,0,,0,25,,,,2098,1264,101,571,,,,61,,,2098
01/06/1949,205,,,,,1811,,,2016,,,,,,0,,0,25,,,,2136,1270,112,568,,,,68,,,2136
01/07/1949,204,,,,,1795,,,1999,,,,,,0,,0,25,,,,2097,1271,94,567,,,,58,,,2097
01/08/1949,202,,,,,1796,,,1998,,,,,,0,,0,25,,,,2118,1270,110,578,,,,61,,,2118
01/09/1949,221,,,,,1817,,,2038,,,,,,0,,0,25,,,,2217,1291,141,612,,,,66,,,2217
01/10/1949,229,,,,,1818,,,2046,,,,,,0,,0,25,,,,2192,1294,66,626,,,,70,,,2192
01/11/1949,205,,,,,1730,,,1935,,,,,,0,,0,25,,,,2056,1283,27,545,,,,72,,,2056
01/12/1949,244,,,,,1766,,,2009,,,,,,0,,0,25,,,,2126,1307,31,542,,,,80,,,2126
01/01/1950,229,,,,,1775,,,2004,,,,,,0,,0,25,,,,2151,1259,94,531,,,,79,,,2151
01/02/1950,225,,,,,1752,,,1977,,,,,,0,,0,25,,,,2110,1251,24,555,,,,82,,,2110
01/03/1950,239,,,,,1776,,,2015,,,,,,0,,0,25,,,,2164,1258,71,567,,,,79,,,2164
01/04/1950,246,,,,,1793,,,2039,,,,,,0,,0,25,,,,2182,1270,41,552,,,,92,,,2182
01/05/1950,241,,,,,1817,,,2058,,,,,,0,,0,25,,,,2192,1276,69,534,,,,79,,,2192
01/06/1950,258,,,,,1801,,,2059,,,,,,0,,0,25,,,,2202,1276,35,544,,,,90,,,2202
01/07/1950,237,,,,,1833,,,2070,,,,,,0,,0,25,,,,2224,1294,20,553,,,,95,,,2224
01/08/1950,236,,,,,1754,,,1990,,,,,,0,,0,25,,,,2265,1304,17,568,,,,106,,,2265
01/09/1950,241,,,,,1609,,,1851,,,,,,0,,0,25,,,,2283,1318,22,556,,,,90,,,2283
01/10/1950,258,,,,,1559,,,1817,,,,,,0,,0,25,,,,2409,1322,39,622,,,,143,,,2409
01/11/1950,247,,,,,1585,,,1832,,,,,,0,,0,25,,,,2375,1324,45,579,,,,150,,,2375
01/12/1950,263,,,,,1679,,,1942,,,,,,0,,0,25,,,,2350,1367,25,579,,,,134,,,2350
01/01/1951,239,,,,,1663,,,1902,,,,,,0,,0,25,,,,2294,1294,68,538,,,,136,,,2294
01/02/1951,267,,,,,1656,,,1922,,,,,,0,,0,25,,,,2289,1295,70,550,,,,129,,,2289
01/03/1951,283,,,,,1732,,,2016,,,,,,0,,0,25,,,,2267,1320,70,553,,,,88,,,2267
01/04/1951,272,,,,,1778,,,2050,,,,,,0,,0,25,,,,2348,1323,57,556,,,,138,,,2348
01/05/1951,254,,,,,1837,,,2091,,,,,,0,,0,25,,,,2334,1338,76,530,,,,130,,,2334
01/06/1951,253,,,,,1928,,,2182,,,,,,0,,0,25,,,,2402,1351,75,591,,,,133,,,2402
01/07/1951,240,,,,,1960,,,2200,,,,,,0,,0,25,,,,2435,1370,91,558,,,,147,,,2435
01/08/1951,257,,,,,1980,,,2238,,,,,,0,,0,26,,,,2458,1371,115,580,,,,143,,,2458
01/09/1951,228,,,,,1966,,,2194,,,,,,0,,0,26,,,,2368,1388,106,579,,,,116,,,2368
01/10/1951,248,,,,,2026,,,2274,,,,,,0,,0,26,,,,2453,1406,210,588,,,,102,,,2453
01/11/1951,178,,,,,2003,,,2181,,,,,,0,,0,27,,,,2389,1407,66,634,,,,135,,,2389
01/12/1951,186,,,,,2005,,,2191,,,,,,0,,0,28,,,,2444,1464,95,619,,,,156,,,2444
01/01/1952,159,,,,,1979,,,2138,,,,,,0,,0,28,,,,2306,1376,93,629,,,,100,,,2306
01/02/1952,137,,,,,1949,,,2086,,,,,,0,,0,28,,,,2244,1374,88,617,,,,85,,,2244
01/03/1952,115,,,,,1948,,,2062,,,,,,0,,0,28,,,,2229,1393,15,656,,,,68,,,2229
01/04/1952,124,,,,,1942,,,2066,,,,,,0,,0,29,,,,2222,1412,14,646,,,,78,,,2222
01/05/1952,143,,,,,1885,,,2028,,,,,,0,,0,29,,,,2180,1417,22,579,,,,83,,,2180
01/06/1952,185,,,,,1884,,,2069,,,,,,0,,0,29,,,,2189,1442,27,578,,,,48,,,2189
01/07/1952,206,,,,,1918,,,2124,,,,,,0,,0,29,,,,2258,1458,52,596,,,,70,,,2258
01/08/1952,228,,,,,1928,,,2156,,,,,,0,,0,29,,,,2301,1464,52,615,,,,82,,,2301
01/09/1952,218,,,,,1917,,,2135,,,,,,0,,0,29,,,,2279,1476,31,588,,,,79,,,2279
01/10/1952,235,,,,,1948,,,2183,,,,,,0,,0,29,,,,2329,1486,19,669,,,,48,,,2329
01/11/1952,242,,,,,1930,,,2172,,,,,,0,,0,30,,,,2311,1499,15,607,,,,74,,,2311
01/12/1952,283,,,,,1944,,,2227,,,,,,0,,0,31,,,,2381,1561,16,627,,,,83,,,2381
01/01/1953,184,,,,,1970,,,2154,,,,,,0,8,0,38,64,,,2301,1480,40,603,,,,70,,,2301
01/02/1953,251,,,,,1978,,,2229,,,,,,0,5,0,39,72,,,2390,1473,89,668,,,,77,,,2390
01/03/1953,236,,,,,1945,,,2182,,,,,,0,12,0,39,66,,,2327,1493,61,601,,,,71,,,2327
01/04/1953,304,,,,,1929,,,2233,,,,,,0,11,0,40,68,,,2387,1505,48,647,,,,73,,,2387
01/05/1953,288,,,,,1898,,,2186,,,,,,0,17,0,40,59,,,2345,1518,46,595,,,,65,,,2345
01/06/1953,340,,,,,1918,,,2258,,,,,,0,22,0,40,66,,,2424,1529,48,648,,,,72,,,2424
01/07/1953,354,,,,,1936,,,2290,,,,,,0,16,0,40,75,,,2453,1547,44,647,,,,81,,,2453
01/08/1953,335,,,,,1910,,,2245,,,,,,0,23,0,40,68,,,2395,1550,66,618,,,,73,,,2395
01/09/1953,332,,,,,1878,,,2210,,,,,,0,21,0,41,69,,,2360,1552,15,617,,,,75,,,2360
01/10/1953,407,,,,,1875,,,2282,,,,,,0,13,0,61,71,,,2471,1556,4,734,,,,76,,,2471
01/11/1953,380,,,,,1894,,,2273,,,,,,2,16,0,42,61,,,2424,1559,50,626,,,,67,,,2424
01/12/1953,374,,,,,1896,,,2270,,,,,,0,19,0,48,55,,,2437,1599,52,624,,,,64,,,2437
01/01/1954,335,,,,,1874,,,2209,,,,,,10,25,0,48,62,,,2374,1519,49,634,,,,71,,,2374
01/02/1954,325,,,,,1951,,,2276,,,,,,10,31,0,48,53,,,2445,1506,126,677,,,,63,,,2445
01/03/1954,301,,,,,1888,,,2189,,,,,,0,28,0,48,50,,,2385,1513,82,660,,,,61,,,2385
01/04/1954,315,,,,,1957,,,2272,,,,,,0,39,0,48,59,,,2431,1536,86,662,,,,68,,,2431
01/05/1954,310,,,,,1951,,,2261,,,,,,15,43,0,48,62,,,2426,1547,144,589,,,,71,,,2426
01/06/1954,256,,,,,2014,,,2270,,,,,,0,0,0,71,54,,,2438,1554,99,624,,,,65,,,2438
01/07/1954,165,,,154,33,1978,,,2144,,,,,,0,0,0,47,54,,,2317,1572,50,544,,,,64,,,2317
01/08/1954,134,,,153,47,2029,,,2163,,,,,,0,0,0,46,57,,,2306,1573,50,531,,,,67,,,2306
01/09/1954,94,,,164,88,2101,,,2196,,,,,,0,0,0,48,58,,,2338,1585,82,521,,,,68,,,2338
01/10/1954,162,,,162,118,2064,,,2225,,,,,,0,14,0,48,52,,,2406,1580,50,595,,,,62,,,2406
01/11/1954,219,,,180,132,2052,,,2271,,,,,,0,1,0,48,58,,,2425,1587,141,529,,,,67,,,2425
01/12/1954,168,,,297,152,2054,,,2222,,,,,,0,0,0,48,54,,,2401,1624,56,530,,,,63,,,2401
01/01/1955,115,,,300,167,2000,,,2115,,,,,,0,0,0,48,52,,,2265,1546,56,529,,,,60,,,2265
01/02/1955,149,,,262,149,1979,,,2128,,,,,,0,0,0,45,53,,,2270,1542,63,504,,,,62,,,2270
01/03/1955,165,,,265,151,1974,,,2139,,,,,,0,0,0,45,51,,,2299,1553,58,542,,,,62,,,2299
01/04/1955,221,,,263,144,1965,,,2186,,,,,,0,0,0,45,59,,,2376,1579,51,571,,,,66,,,2376
01/05/1955,200,,,265,161,1967,,,2166,,,,,,0,0,0,46,52,,,2314,1598,51,517,,,,62,,,2314
01/06/1955,296,,,271,163,1982,,,2278,,,,,,0,0,0,71,56,,,2464,1619,71,577,,,,84,,,2464
01/07/1955,276,,,292,175,1981,,,2257,,,,,,0,0,0,80,60,,,2460,1652,53,533,,,,98,,,2460
01/08/1955,241,,,326,195,2028,,,2269,,,,,,0,0,0,90,58,,,2465,1654,60,539,,,,111,,,2465
01/09/1955,235,,,388,202,2055,,,2290,,,,,,0,0,0,86,61,,,2517,1666,63,566,,,,106,,,2517
01/10/1955,298,,,386,199,2002,,,2300,,,,,,15,3,0,87,57,,,2525,1674,62,581,,,,102,,,2525
01/11/1955,301,,,426,203,2076,,,2376,,,,,,4,0,0,87,53,,,2580,1684,128,563,,,,88,,,2580
01/12/1955,263,,,517,212,2105,,,2368,,,,,,2,0,0,92,58,,,2620,1738,89,551,,,,98,,,2620
01/01/1956,236,,,537,197,1992,,,2227,,,,,,0,0,0,72,55,,,2411,1649,76,528,,,,75,,,2411
01/02/1956,339,,,539,182,1859,,,2198,,,,,,0,6,0,83,57,,,2374,1641,61,494,,,,94,,,2374
01/03/1956,456,,,624,200,1784,,,2239,,,,,,5,0,0,79,59,,,2405,1677,48,506,,,,91,,,2405
01/04/1956,324,,,725,232,1967,,,2290,,,,,,0,0,0,79,52,,,2476,1686,54,565,,,,84,,,2476
01/05/1956,392,,,329,206,1852,,,2244,,,,,,16,0,0,74,67,,,2454,1706,30,543,,,,83,,,2454
01/06/1956,456,,,329,148,1862,,,2318,,,,,,0,0,0,74,60,,,2584,1735,51,575,,,,87,,,2584
